trip_id,customer_id,driver_id,pickup_datetime,dropoff_datetime,pickup_location,dropoff_location,distance_km,fare_amount,trip_status,created_datetime,updated_datetime
4468,933,220,2025-11-24 11:00:16,2025-11-24 11:22:16,Christianside,New John,8.39,22.71,Completed,2025-11-24 11:00:16,2025-12-26 11:00:16
4469,443,104,2025-08-17 00:44:17,2025-08-17 01:29:17,New Angelamouth,Courtneyland,13.08,35.69,Completed,2025-08-17 00:44:17,2025-10-16 00:44:17
4470,745,146,2025-11-13 01:34:29,2025-11-13 01:53:29,East Stacyville,Garyfort,13.23,38.69,Completed,2025-11-13 01:34:29,2026-01-02 01:34:29
4471,275,134,2026-05-28 18:27:39,2026-05-28 19:24:39,Travisburgh,West Samantha,35.49,120.72,Cancelled,2026-05-28 18:27:39,2026-06-10 18:27:39
4472,684,3,2026-03-15 00:59:27,2026-03-15 01:49:27,Hicksfort,Whitemouth,30.94,106.64,Completed,2026-03-15 00:59:27,2026-05-13 00:59:27
4473,373,199,2026-05-25 17:01:13,2026-05-25 17:35:13,Denniston,Port Kenneth,27.27,53.36,Completed,2026-05-25 17:01:13,2026-07-18 17:01:13
4474,845,7,2026-03-28 05:47:43,2026-03-28 06:15:43,New Johnfort,Rubenstad,22.87,41.32,Completed,2026-03-28 05:47:43,2026-05-22 05:47:43
4475,426,61,2026-06-29 14:10:57,2026-06-29 14:36:57,Lake Jacobhaven,North Robert,8.08,28.15,Completed,2026-06-29 14:10:57,2026-07-30 14:10:57
4476,798,205,2026-05-04 18:58:16,2026-05-04 19:54:16,West Samanthaview,Baileyport,24.06,48.81,Completed,2026-05-04 18:58:16,2026-06-30 18:58:16
4477,440,241,2026-01-25 09:20:12,2026-01-25 09:57:12,Williamsside,Herreraport,34.7,88.35,Completed,2026-01-25 09:20:12,2026-01-31 09:20:12
4478,201,204,2026-04-14 14:11:49,2026-04-14 15:07:49,South Nicholas,Lake Yolandafort,5.92,10.4,Completed,2026-04-14 14:11:49,2026-04-19 14:11:49
4479,888,41,2026-03-08 23:23:33,2026-03-08 23:44:33,Melissastad,New Bruce,25.44,46.63,Completed,2026-03-08 23:23:33,2026-03-14 23:23:33
4480,560,146,2025-09-07 04:58:25,2025-09-07 05:09:25,North Nicole,Ortizbury,23.84,73.41,Completed,2025-09-07 04:58:25,2025-09-17 04:58:25
4481,314,101,2025-11-10 00:56:42,2025-11-10 01:54:42,South Amberside,South James,13.99,38.3,Cancelled,2025-11-10 00:56:42,2025-12-29 00:56:42
4482,645,70,2025-10-16 22:07:38,2025-10-16 22:32:38,Port Richard,Lake Michael,18.61,37.75,Completed,2025-10-16 22:07:38,2025-11-09 22:07:38
4483,839,82,2026-04-21 11:40:19,2026-04-21 12:29:19,North Brittneyland,Kellymouth,9.38,21.1,Completed,2026-04-21 11:40:19,2026-06-20 11:40:19
4484,792,177,2025-08-21 21:01:00,2025-08-21 21:10:00,Harrisside,East Justin,5.27,8.93,Completed,2025-08-21 21:01:00,2025-10-15 21:01:00
4485,219,98,2026-05-17 17:46:18,2026-05-17 18:39:18,Andradefurt,West Rachel,36.3,79.32,Cancelled,2026-05-17 17:46:18,2026-05-30 17:46:18
4486,148,15,2026-07-12 12:58:24,2026-07-12 13:35:24,Port Timothy,North Francesstad,38.69,111.21,Completed,2026-07-12 12:58:24,2026-09-03 12:58:24
4487,608,56,2025-07-25 20:08:10,2025-07-25 20:54:10,Jessicaland,Madisonshire,26.1,44.38,Completed,2025-07-25 20:08:10,2025-09-10 20:08:10
4488,550,200,2025-11-05 04:53:50,2025-11-05 05:25:50,Markside,South Rachel,21.01,64.3,Completed,2025-11-05 04:53:50,2025-12-31 04:53:50
4489,687,35,2025-09-03 08:17:02,2025-09-03 08:53:02,Johnstad,Port Kayla,37.62,76.01,Completed,2025-09-03 08:17:02,2025-09-08 08:17:02
4490,249,83,2026-01-22 10:20:06,2026-01-22 10:41:06,Port Samantha,Josephshire,26.81,53.29,Completed,2026-01-22 10:20:06,2026-01-26 10:20:06
4491,555,54,2025-07-26 10:57:16,2025-07-26 11:08:16,Walkerside,Smithshire,5.34,12.74,Cancelled,2025-07-26 10:57:16,2025-07-27 10:57:16
4492,797,102,2025-08-10 19:48:10,2025-08-10 20:05:10,Molinamouth,South Cindy,1.06,2.61,Cancelled,2025-08-10 19:48:10,2025-09-09 19:48:10
4493,432,170,2026-04-25 20:12:47,2026-04-25 20:47:47,New Mirandamouth,Lake Michael,2.8,7.41,Completed,2026-04-25 20:12:47,2026-05-23 20:12:47
4494,477,97,2026-05-11 14:16:03,2026-05-11 14:27:03,South Robert,Port Frank,38.88,76.77,Completed,2026-05-11 14:16:03,2026-06-19 14:16:03
4495,495,177,2025-11-20 10:57:44,2025-11-20 11:25:44,Ryanburgh,Michaelview,1.1,2.58,Completed,2025-11-20 10:57:44,2025-12-31 10:57:44
4496,151,11,2025-10-19 22:33:04,2025-10-19 23:04:04,North Edwardchester,Bryanstad,8.24,13.91,Completed,2025-10-19 22:33:04,2025-11-22 22:33:04
4497,673,77,2026-02-28 14:29:38,2026-02-28 15:28:38,New Cynthia,Robertfurt,21.13,55.4,Completed,2026-02-28 14:29:38,2026-03-25 14:29:38
4498,908,212,2025-08-16 00:04:41,2025-08-16 01:01:41,Gregoryview,Robinsonchester,23.4,37.19,Completed,2025-08-16 00:04:41,2025-09-10 00:04:41
4499,411,66,2026-06-07 23:23:59,2026-06-08 00:22:59,Martinezview,Kyletown,12.6,27.18,Completed,2026-06-07 23:23:59,2026-07-07 23:23:59
4500,411,10,2026-05-18 16:43:55,2026-05-18 17:07:55,Lake Jacobhaven,West Michelleside,5.26,14.34,Completed,2026-05-18 16:43:55,2026-07-15 16:43:55
4501,21,100,2026-04-07 06:16:52,2026-04-07 07:04:52,East Laurenberg,Shanehaven,30.36,82.53,Completed,2026-04-07 06:16:52,2026-04-24 06:16:52
4502,579,185,2025-10-08 04:15:43,2025-10-08 05:10:43,Michaelport,North Kenneth,32.11,50.3,Completed,2025-10-08 04:15:43,2025-11-09 04:15:43
4503,345,209,2026-07-13 08:18:21,2026-07-13 09:04:21,Carrietown,Taylorchester,1.6,3.35,Completed,2026-07-13 08:18:21,2026-07-21 08:18:21
4504,55,32,2025-12-14 06:52:56,2025-12-14 07:42:56,East James,Lake Gloria,38.49,92.42,Completed,2025-12-14 06:52:56,2026-01-31 06:52:56
4505,193,102,2025-10-26 10:42:05,2025-10-26 11:42:05,Suarezville,Kimberlyside,15.58,41.25,No Show,2025-10-26 10:42:05,2025-11-05 10:42:05
4506,474,71,2025-09-13 16:50:09,2025-09-13 17:32:09,Julieside,Jonathanfurt,16.26,55.43,Completed,2025-09-13 16:50:09,2025-10-05 16:50:09
4507,923,102,2026-02-26 07:20:21,2026-02-26 07:40:21,Stephanieborough,Greenshire,3.61,7.21,Completed,2026-02-26 07:20:21,2026-04-17 07:20:21
4508,815,1,2025-09-17 10:14:56,2025-09-17 11:14:56,Lake Paulport,Karenburgh,14.3,26.37,Completed,2025-09-17 10:14:56,2025-09-25 10:14:56
4509,26,141,2026-02-18 08:19:04,2026-02-18 08:51:04,Christopherstad,Stevenshire,23.28,78.18,Completed,2026-02-18 08:19:04,2026-03-20 08:19:04
4510,145,222,2026-07-07 02:48:36,2026-07-07 03:16:36,East Tinamouth,Beckyhaven,31.91,80.69,Completed,2026-07-07 02:48:36,2026-08-15 02:48:36
4511,559,60,2025-11-18 18:08:48,2025-11-18 18:27:48,Susanbury,Tylerborough,8.76,30.55,Completed,2025-11-18 18:08:48,2026-01-10 18:08:48
4512,655,22,2026-06-10 18:08:37,2026-06-10 18:32:37,Port Brett,East Jason,8.49,26.98,Completed,2026-06-10 18:08:37,2026-07-04 18:08:37
4513,872,22,2026-06-26 10:10:33,2026-06-26 10:43:33,East Jason,East Madelineborough,10.33,32.09,Completed,2026-06-26 10:10:33,2026-07-18 10:10:33
4514,707,181,2025-12-27 19:41:38,2025-12-27 20:02:38,Grimeschester,New Paula,15.72,30.42,Completed,2025-12-27 19:41:38,2025-12-29 19:41:38
4515,930,207,2026-05-09 12:50:04,2026-05-09 13:05:04,New Randyfort,Lake Judy,29.64,62.5,Completed,2026-05-09 12:50:04,2026-05-19 12:50:04
4516,339,95,2025-10-26 13:39:41,2025-10-26 14:18:41,Stephensonfort,Josephhaven,10.54,17.64,Completed,2025-10-26 13:39:41,2025-12-06 13:39:41
4517,13,239,2025-08-15 08:26:53,2025-08-15 09:08:53,New Allisonchester,North Brianville,28.55,75.16,Completed,2025-08-15 08:26:53,2025-10-06 08:26:53
4518,505,238,2026-05-21 17:36:49,2026-05-21 18:29:49,Jamesburgh,Michelletown,34.63,83.37,Completed,2026-05-21 17:36:49,2026-07-15 17:36:49
4519,354,106,2026-05-19 10:30:31,2026-05-19 11:06:31,East Erinbury,Petersonfurt,28.27,53.27,Completed,2026-05-19 10:30:31,2026-07-17 10:30:31
4520,133,65,2025-08-04 04:14:35,2025-08-04 04:22:35,Cynthiatown,Port Drewport,35.84,75.51,Cancelled,2025-08-04 04:14:35,2025-09-18 04:14:35
4521,402,65,2025-08-07 14:22:47,2025-08-07 14:51:47,Hancockberg,Jonathanborough,1.19,2.01,Completed,2025-08-07 14:22:47,2025-08-22 14:22:47
4522,329,54,2025-08-22 13:29:03,2025-08-22 14:22:03,Katherinetown,Robertaborough,25.75,67.22,Completed,2025-08-22 13:29:03,2025-09-16 13:29:03
4523,465,196,2025-10-27 11:01:45,2025-10-27 11:41:45,New Maryport,Underwoodshire,11.1,33.43,Completed,2025-10-27 11:01:45,2025-11-26 11:01:45
4524,63,3,2026-05-17 06:57:27,2026-05-17 07:31:27,Lake Cory,North Malloryshire,34.76,82.42,Completed,2026-05-17 06:57:27,2026-06-01 06:57:27
4525,864,183,2025-12-17 08:32:56,2025-12-17 08:56:56,Port Dustinton,Mooreview,13.66,46.56,Cancelled,2025-12-17 08:32:56,2026-02-07 08:32:56
4526,863,60,2026-06-29 13:58:32,2026-06-29 14:48:32,West Jasonburgh,Michaelville,18.75,51.94,Completed,2026-06-29 13:58:32,2026-08-09 13:58:32
4527,234,58,2026-04-25 13:59:30,2026-04-25 14:52:30,West Danielleburgh,Walkerton,19.42,38.31,Completed,2026-04-25 13:59:30,2026-06-02 13:59:30
4528,743,116,2025-12-11 08:45:45,2025-12-11 09:40:45,Chenfort,Martintown,17.39,54.91,Completed,2025-12-11 08:45:45,2026-01-29 08:45:45
4529,890,88,2025-09-28 09:15:43,2025-09-28 09:51:43,North Michelleville,Lake Troybury,35.95,72.91,Completed,2025-09-28 09:15:43,2025-09-29 09:15:43
4530,880,12,2025-09-29 06:54:23,2025-09-29 07:18:23,North Miachester,Swansonchester,22.17,73.02,Completed,2025-09-29 06:54:23,2025-11-13 06:54:23
4531,223,216,2025-07-29 21:48:39,2025-07-29 22:48:39,Hendersonhaven,New Michael,39.35,116.11,Completed,2025-07-29 21:48:39,2025-08-04 21:48:39
4532,866,75,2026-01-14 06:04:16,2026-01-14 06:31:16,Wellsbury,Mccoytown,16.09,51.7,Completed,2026-01-14 06:04:16,2026-01-18 06:04:16
4533,913,241,2026-02-07 23:09:22,2026-02-07 23:43:22,West Theresamouth,Hawkinsmouth,24.18,77.31,Completed,2026-02-07 23:09:22,2026-03-17 23:09:22
4534,424,213,2025-08-23 22:44:56,2025-08-23 23:34:56,East David,East Barbaraburgh,35.7,110.87,Completed,2025-08-23 22:44:56,2025-08-30 22:44:56
4535,485,101,2026-05-08 20:19:04,2026-05-08 20:27:04,Jillianview,Port Amanda,19.88,69.31,Completed,2026-05-08 20:19:04,2026-06-06 20:19:04
4536,429,88,2025-11-01 10:33:39,2025-11-01 11:01:39,New Emilyfort,Huntview,12.31,36.76,Completed,2025-11-01 10:33:39,2025-12-04 10:33:39
4537,397,175,2026-03-29 02:09:21,2026-03-29 02:50:21,Hunterton,North Stanley,31.82,57.38,Completed,2026-03-29 02:09:21,2026-04-17 02:09:21
4538,697,7,2025-10-14 15:26:48,2025-10-14 16:03:48,Wilsonport,New David,14.18,48.02,Completed,2025-10-14 15:26:48,2025-11-21 15:26:48
4539,702,98,2026-04-09 16:44:52,2026-04-09 16:49:52,East Kimberlymouth,East Cindy,24.75,49.89,Completed,2026-04-09 16:44:52,2026-05-02 16:44:52
4540,389,186,2025-08-02 14:27:21,2025-08-02 15:19:21,Baileyfurt,New David,17.26,54.99,Completed,2025-08-02 14:27:21,2025-09-10 14:27:21
4541,736,221,2025-11-18 03:37:15,2025-11-18 03:53:15,North Donnatown,New Lukebury,36.96,125.95,Completed,2025-11-18 03:37:15,2025-12-02 03:37:15
4542,562,122,2026-04-02 12:52:02,2026-04-02 13:30:02,Danamouth,Lake Laurie,6.16,14.29,Completed,2026-04-02 12:52:02,2026-05-22 12:52:02
4543,468,113,2025-09-13 12:00:40,2025-09-13 13:00:40,Adriantown,North Mary,18.27,43.51,Completed,2025-09-13 12:00:40,2025-10-13 12:00:40
4544,579,229,2025-11-01 07:50:30,2025-11-01 07:57:30,West Lindsayton,Molinamouth,30.52,58.3,Completed,2025-11-01 07:50:30,2025-11-11 07:50:30
4545,189,226,2026-05-18 07:47:26,2026-05-18 08:16:26,South Rhondaville,Murphyberg,9.69,23.61,Completed,2026-05-18 07:47:26,2026-07-06 07:47:26
4546,57,243,2026-01-13 08:23:19,2026-01-13 08:56:19,South Dannyport,Christopherport,3.72,11.42,Completed,2026-01-13 08:23:19,2026-01-29 08:23:19
4547,430,45,2025-07-27 12:38:45,2025-07-27 13:05:45,Stephenburgh,Port Meredithfurt,5.8,15.13,Completed,2025-07-27 12:38:45,2025-09-16 12:38:45
4548,669,235,2026-06-05 00:50:47,2026-06-05 00:57:47,Griffinhaven,Lake Raymondmouth,16.87,57.93,Completed,2026-06-05 00:50:47,2026-06-18 00:50:47
4549,795,62,2025-09-29 00:08:43,2025-09-29 00:23:43,Susanbury,East Jeffreyhaven,10.04,28.8,Completed,2025-09-29 00:08:43,2025-10-09 00:08:43
4550,259,72,2025-09-19 10:38:03,2025-09-19 10:56:03,Lake Lisa,Kimberlybury,25.05,84.12,Completed,2025-09-19 10:38:03,2025-11-09 10:38:03
4551,855,218,2026-03-31 22:53:11,2026-03-31 23:23:11,Stephensville,Teresaburgh,32.76,107.43,Cancelled,2026-03-31 22:53:11,2026-04-25 22:53:11
4552,233,175,2026-06-13 00:33:00,2026-06-13 01:14:00,Scottfurt,New Davidchester,39.41,79.5,Cancelled,2026-06-13 00:33:00,2026-07-09 00:33:00
4553,350,113,2025-09-29 13:52:41,2025-09-29 14:36:41,Jefferyborough,Lake Chaseside,14.41,25.38,Completed,2025-09-29 13:52:41,2025-10-25 13:52:41
4554,93,35,2026-03-16 15:36:58,2026-03-16 16:01:58,Lake Christopher,Gregoryview,31.36,84.6,Completed,2026-03-16 15:36:58,2026-04-01 15:36:58
4555,805,98,2025-12-09 00:11:05,2025-12-09 00:46:05,South Richard,Lake Isabella,28.9,46.16,Completed,2025-12-09 00:11:05,2025-12-26 00:11:05
4556,345,74,2026-03-27 21:26:52,2026-03-27 21:47:52,South Johnnyview,North Kimberly,21.71,68.52,Completed,2026-03-27 21:26:52,2026-05-16 21:26:52
4557,593,162,2025-12-30 09:05:27,2025-12-30 09:31:27,East Matthewtown,South Gregoryshire,10.57,18.32,Completed,2025-12-30 09:05:27,2026-02-20 09:05:27
4558,371,90,2025-11-18 22:26:57,2025-11-18 23:04:57,North Walter,West Terrencechester,31.55,63.47,Cancelled,2025-11-18 22:26:57,2026-01-15 22:26:57
4559,254,250,2025-12-06 22:01:30,2025-12-06 22:15:30,New Kimberly,Danielmouth,21.65,32.75,Completed,2025-12-06 22:01:30,2026-01-24 22:01:30
4560,820,8,2025-11-29 20:31:33,2025-11-29 20:55:33,East Samanthaside,North Brittanyhaven,38.85,86.65,Completed,2025-11-29 20:31:33,2026-01-24 20:31:33
4561,458,140,2025-12-12 23:04:54,2025-12-12 23:36:54,South Stevenside,Lake Caitlynview,22.48,62.38,Completed,2025-12-12 23:04:54,2026-01-25 23:04:54
4562,974,34,2026-04-10 22:47:49,2026-04-10 23:03:49,Lake Mary,Walkertown,2.64,7.77,Completed,2026-04-10 22:47:49,2026-04-26 22:47:49
4563,921,24,2026-02-25 16:44:53,2026-02-25 16:53:53,New Victoria,Gutierrezhaven,36.77,57.67,Completed,2026-02-25 16:44:53,2026-04-12 16:44:53
4564,945,54,2025-08-07 23:20:03,2025-08-07 23:45:03,New Erika,South Brendaton,22.85,78.35,Cancelled,2025-08-07 23:20:03,2025-09-26 23:20:03
4565,484,145,2025-12-14 20:08:45,2025-12-14 20:49:45,North Christian,West Richardchester,26.81,69.17,Completed,2025-12-14 20:08:45,2026-01-14 20:08:45
4566,208,212,2026-03-22 09:15:45,2026-03-22 09:30:45,Danielland,East Joseph,36.87,93.61,Completed,2026-03-22 09:15:45,2026-03-27 09:15:45
4567,582,93,2025-08-19 18:30:45,2025-08-19 18:51:45,West Rachaelside,Lake Dianehaven,32.26,100.37,Completed,2025-08-19 18:30:45,2025-08-31 18:30:45
4568,683,148,2025-09-01 23:29:49,2025-09-02 00:10:49,Lunamouth,North Gail,32.88,80.48,Completed,2025-09-01 23:29:49,2025-09-21 23:29:49
4569,779,47,2025-07-26 15:11:18,2025-07-26 15:23:18,West Robertstad,New Meganchester,17.66,34.77,Completed,2025-07-26 15:11:18,2025-08-28 15:11:18
4570,81,180,2026-05-07 16:45:26,2026-05-07 16:50:26,Jamesmouth,North Frances,19.37,29.81,Completed,2026-05-07 16:45:26,2026-06-10 16:45:26
4571,154,241,2025-07-27 02:42:36,2025-07-27 03:18:36,North Robertborough,Port Joannaville,13.18,37.82,Completed,2025-07-27 02:42:36,2025-09-09 02:42:36
4572,4,22,2026-06-11 02:04:48,2026-06-11 02:19:48,Schroederberg,Jonathanbury,29.49,82.93,Completed,2026-06-11 02:04:48,2026-07-13 02:04:48
4573,69,102,2026-04-15 09:13:38,2026-04-15 09:41:38,Mitchellfurt,East Mark,12.6,42.77,Completed,2026-04-15 09:13:38,2026-05-17 09:13:38
4574,70,15,2025-07-27 08:23:37,2025-07-27 09:07:37,Beckton,New Heather,6.36,20.54,Completed,2025-07-27 08:23:37,2025-08-14 08:23:37
4575,328,167,2025-10-07 08:45:43,2025-10-07 09:15:43,Baileyshire,East Jimmyton,17.19,55.85,Completed,2025-10-07 08:45:43,2025-11-26 08:45:43
4576,697,147,2026-06-03 15:06:59,2026-06-03 15:17:59,Henryport,Tammystad,14.86,34.35,Completed,2026-06-03 15:06:59,2026-06-21 15:06:59
4577,739,102,2025-10-08 16:20:48,2025-10-08 16:35:48,New Jennifer,Walkerborough,33.18,65.02,Completed,2025-10-08 16:20:48,2025-11-12 16:20:48
4578,955,241,2026-01-08 06:58:55,2026-01-08 07:52:55,Fuentesfort,Millerstad,14.32,42.53,Completed,2026-01-08 06:58:55,2026-01-21 06:58:55
4579,976,127,2025-10-15 04:10:27,2025-10-15 04:15:27,West Elizabeth,New Joseph,23.34,52.4,Completed,2025-10-15 04:10:27,2025-10-31 04:10:27
4580,725,165,2026-01-27 11:56:41,2026-01-27 12:45:41,South Tonyfort,South Christopher,22.66,52.02,Completed,2026-01-27 11:56:41,2026-01-31 11:56:41
4581,457,153,2026-02-12 20:53:22,2026-02-12 21:48:22,Banksmouth,South Tammy,4.43,8.95,Completed,2026-02-12 20:53:22,2026-02-21 20:53:22
4582,680,137,2026-02-09 07:58:34,2026-02-09 08:28:34,Ryanside,New Heather,19.93,40.57,Completed,2026-02-09 07:58:34,2026-03-27 07:58:34
4583,98,94,2026-04-12 09:35:16,2026-04-12 09:46:16,Lopezport,Lake Tracyview,25.22,61.05,Completed,2026-04-12 09:35:16,2026-04-19 09:35:16
4584,868,250,2026-02-04 01:26:39,2026-02-04 02:07:39,Port Sherrybury,North Ralphberg,17.86,48.55,Completed,2026-02-04 01:26:39,2026-02-13 01:26:39
4585,586,34,2026-01-15 13:39:07,2026-01-15 13:45:07,Port Gregoryshire,New Caseyfort,25.08,55.2,Completed,2026-01-15 13:39:07,2026-03-11 13:39:07
4586,362,33,2026-03-23 16:17:37,2026-03-23 16:57:37,Lake Jamiebury,Parkertown,7.03,20.72,Completed,2026-03-23 16:17:37,2026-05-08 16:17:37
4587,4,213,2025-12-02 13:39:20,2025-12-02 13:53:20,Port Tyroneton,New Robert,38.81,93.14,Completed,2025-12-02 13:39:20,2026-01-13 13:39:20
4588,349,130,2026-06-24 04:02:15,2026-06-24 05:01:15,Rangelview,Port Jose,8.71,21.37,Completed,2026-06-24 04:02:15,2026-08-22 04:02:15
4589,647,233,2026-07-16 06:32:18,2026-07-16 06:43:18,Nancyborough,Baileybury,14.4,49.38,Completed,2026-07-16 06:32:18,2026-08-06 06:32:18
4590,217,206,2025-12-31 13:17:15,2025-12-31 14:13:15,Oliviaville,Moorebury,5.87,13.85,Completed,2025-12-31 13:17:15,2026-01-29 13:17:15
4591,20,232,2026-03-18 22:36:51,2026-03-18 22:46:51,Jonathanberg,East Jennifer,12.01,21.98,Completed,2026-03-18 22:36:51,2026-04-09 22:36:51
4592,880,29,2026-05-27 06:02:10,2026-05-27 07:00:10,Velazquezmouth,East Donald,37.52,78.99,No Show,2026-05-27 06:02:10,2026-06-16 06:02:10
4593,847,61,2026-02-24 16:48:24,2026-02-24 17:04:24,Jessicaberg,Vasquezville,12.66,39.52,Completed,2026-02-24 16:48:24,2026-03-07 16:48:24
4594,530,237,2026-07-10 19:27:29,2026-07-10 19:56:29,Mcmahontown,East James,6.08,16.43,Completed,2026-07-10 19:27:29,2026-08-24 19:27:29
4595,976,248,2025-09-02 01:56:32,2025-09-02 02:05:32,Briannastad,New Christineland,7.93,22.25,Completed,2025-09-02 01:56:32,2025-10-03 01:56:32
4596,662,112,2026-04-03 14:23:28,2026-04-03 15:14:28,North Christopher,North Antonio,18.53,55.95,Completed,2026-04-03 14:23:28,2026-05-03 14:23:28
4597,305,49,2025-10-05 00:23:02,2025-10-05 00:58:02,Lake Isabel,Terriport,7.7,23.12,Completed,2025-10-05 00:23:02,2025-10-18 00:23:02
4598,638,230,2026-02-08 20:46:10,2026-02-08 21:31:10,Wardton,West Erinhaven,35.45,114.14,Completed,2026-02-08 20:46:10,2026-03-12 20:46:10
4599,371,122,2025-12-27 02:05:09,2025-12-27 02:20:09,Josephstad,Solomonview,24.54,79.36,Completed,2025-12-27 02:05:09,2026-02-23 02:05:09
4600,229,229,2026-06-11 02:29:36,2026-06-11 02:59:36,Theodoreland,New David,30.35,97.21,Completed,2026-06-11 02:29:36,2026-07-25 02:29:36
4601,938,147,2026-03-04 22:49:16,2026-03-04 23:35:16,North Troyton,Craneland,2.68,4.86,Completed,2026-03-04 22:49:16,2026-04-25 22:49:16
4602,20,165,2026-05-06 08:33:08,2026-05-06 08:52:08,Theresaberg,North Micheal,11.54,29.63,Completed,2026-05-06 08:33:08,2026-05-25 08:33:08
4603,52,161,2026-06-08 10:08:35,2026-06-08 10:43:35,Christophermouth,North Danielmouth,23.67,55.33,Completed,2026-06-08 10:08:35,2026-06-12 10:08:35
4604,430,179,2025-12-27 01:50:35,2025-12-27 02:31:35,West Jeffrey,South Yolandafurt,12.2,32.97,Completed,2025-12-27 01:50:35,2026-01-11 01:50:35
4605,172,104,2025-08-19 19:17:03,2025-08-19 19:52:03,Nancyville,East Davidbury,17.19,35.69,Completed,2025-08-19 19:17:03,2025-10-08 19:17:03
4606,268,153,2025-09-19 05:39:09,2025-09-19 06:28:09,South Michaelstad,Smithville,33.5,58.68,Completed,2025-09-19 05:39:09,2025-09-22 05:39:09
4607,55,153,2025-11-15 19:08:58,2025-11-15 19:27:58,Jacobstad,North Davidland,17.09,46.13,Completed,2025-11-15 19:08:58,2025-12-31 19:08:58
4608,61,234,2025-11-09 21:29:29,2025-11-09 21:51:29,West Tomport,Williamberg,37.0,102.09,Completed,2025-11-09 21:29:29,2025-12-01 21:29:29
4609,728,30,2025-12-22 08:28:07,2025-12-22 08:42:07,Pereztown,East Davidfort,19.2,32.98,Completed,2025-12-22 08:28:07,2026-01-03 08:28:07
4610,68,67,2026-03-20 09:59:31,2026-03-20 10:56:31,Rachelside,Valeriestad,8.11,17.21,Completed,2026-03-20 09:59:31,2026-05-15 09:59:31
4611,14,225,2025-08-22 15:14:30,2025-08-22 15:40:30,Katelynville,North Kelly,17.42,59.91,Completed,2025-08-22 15:14:30,2025-08-27 15:14:30
4612,817,58,2025-09-29 21:15:26,2025-09-29 21:53:26,Rayview,Edwardsberg,11.37,37.94,Completed,2025-09-29 21:15:26,2025-10-21 21:15:26
4613,460,206,2025-10-06 22:50:16,2025-10-06 23:34:16,Lake Rachel,Port Johnny,21.57,64.15,Completed,2025-10-06 22:50:16,2025-10-17 22:50:16
4614,813,247,2026-01-22 23:58:26,2026-01-23 00:39:26,North Michaelfurt,Maryberg,22.01,43.68,Completed,2026-01-22 23:58:26,2026-03-12 23:58:26
4615,934,178,2026-01-23 20:58:47,2026-01-23 21:23:47,Port Connorbury,Beckerberg,25.04,71.83,Completed,2026-01-23 20:58:47,2026-02-23 20:58:47
4616,256,221,2025-09-03 07:47:13,2025-09-03 08:43:13,Kathleenshire,Donaldsonshire,37.44,129.76,Completed,2025-09-03 07:47:13,2025-10-24 07:47:13
4617,168,190,2026-07-07 11:10:13,2026-07-07 11:25:13,New Jordan,Sheltonton,7.48,22.73,Completed,2026-07-07 11:10:13,2026-08-23 11:10:13
4618,44,185,2026-07-09 01:32:29,2026-07-09 02:26:29,Lake Corey,Port Andrewchester,10.21,21.94,Completed,2026-07-09 01:32:29,2026-08-17 01:32:29
4619,995,163,2025-07-21 07:31:37,2025-07-21 08:12:37,North Gregoryville,Taylorstad,1.62,2.55,Completed,2025-07-21 07:31:37,2025-08-10 07:31:37
4620,861,166,2025-07-21 10:24:12,2025-07-21 11:22:12,Kyleland,Wendyburgh,18.68,30.54,Completed,2025-07-21 10:24:12,2025-07-31 10:24:12
4621,756,181,2025-09-05 12:45:36,2025-09-05 13:18:36,Carsonfort,Jillfurt,20.63,41.24,Completed,2025-09-05 12:45:36,2025-09-22 12:45:36
4622,291,46,2025-10-06 18:11:02,2025-10-06 18:58:02,Smithshire,Johnsonstad,37.6,110.12,Completed,2025-10-06 18:11:02,2025-10-14 18:11:02
